id,stock_id,title,description,content,url,source,published_at,created_at,sentiment_label
1772737793208,2,ثبات سعر الدولار مقابل الجنيه فى البنوك المصرية اليوم الأربعاء 4-3-2026 - اليوم السابع,"ثبات سعر الدولار مقابل الجنيه فى البنوك المصرية اليوم الأربعاء 4-3-2026
  
اليوم السابع","ثبت سعر الدولار الأمريكي مقابل الجنيه المصرى، اليوم الأربعاء 4 مارس 2026، فى البنوك المصرية تحت سقف الـ51 جنيها سواء فى عمليات الشراء أو البيع.

واستقر سعر الدولار في البنك المركزى المصرى، عند 49.81 جنيه للشراء، و49.95 جنيه للبيع، وفى بنك قناة السويس 50.15 جنيه للشراء، و50.25 جنيه للبيع.

وثبت سعر الدولار في البنك الأهلى، عند 49.83 جنيه للشراء، و49.93 جنيه للبيع، وفى البنك التجارى الدولى، 49.83 جنيه للشراء و49.93 جنيه للبيع، وفى بنك الإسكندرية، 49.83 جنيه للشراء و 49.93 جنيه للبيع، و في بنك البركة 49.80 جنيه للشراء، و49.90 جنيه للبيع.

سعر الدولار اليوم في البنوك المصرية:

سعر الدولار في البنك الأهلي المصري:

- 49.83 جنيه للشراء.

- 49.93 جنيه للبيع.

## سعر الدولار في بنك مصر:

## سعر الدولار في بنك الإسكندرية:

## سعر الدولار في البنك التجاري الدولي ""cib"":

## سعر الدولار في بنك البركة:

- 49.80 جنيه للشراء.

- 49.90 جنيه للبيع.

## سعر الدولار فى بنك المصرف المتحد:

## سعر الدولار في بنك قناة السويس

- 50.15 جنيه للشراء.

- 50.25 جنيه للبيع.

## سعر الدولار في البنك العربى الإفريقى:",https://www.youm7.com/story/2026/3/4/%D8%AB%D8%A8%D8%A7%D8%AA-%D8%B3%D8%B9%D8%B1-%D8%A7%D9%84%D8%AF%D9%88%D9%84%D8%A7%D8%B1-%D9%85%D9%82%D8%A7%D8%A8%D9%84-%D8%A7%D9%84%D8%AC%D9%86%D9%8A%D9%87-%D9%81%D9%89-%D8%A7%D9%84%D8%A8%D9%86%D9%88%D9%83-%D8%A7%D9%84%D9%85%D8%B5%D8%B1%D9%8A%D8%A9-%D8%A7%D9%84%D9%8A%D9%88%D9%85-%D8%A7%D9%84%D8%A3%D8%B1%D8%A8%D8%B9%D8%A7%D8%A1/7326556,Google News,2026-03-03T22:00:00+00:00,2026-03-05T21:09:53.208437,Neutral
1772737797600,2,الريال السعودي.. هل يواصل الصعود في البنوك المصرية؟ - إرم بزنس,"الريال السعودي.. هل يواصل الصعود في البنوك المصرية؟
  
إرم بزنس","واصلت أسعار صرف الريال السعودي الصعود أمام الجنيه المصري، خلال تعاملات اليوم الأربعاء في البنوك المصرية، حيث تراوح الريال بين 12.90 جنيه، و13.34 جنيه للشراء، و13.14 جنيه و13.47 جنيه للبيع.

جاء ذلك بالتماشي مع ارتفاع سعر صرف الدولار الأميركي مقابل الجنيه المصري، حيث تراوح سعر الدولار بين 49.17 جنيه، و50.10 جنيه للشراء، و49.27 جنيه و50.20 جنيه للبيع.

جاء أعلى سعر للريال السعودي في «البنك التجاري الدولي» ليسجل 13.34 جنيه للشراء و13.38 جنيه للبيع، بينما سجل الربال السعودي أعلى سعر للبيع في بنك «الكويت الوطني» عند 13.18 جنيه للشراء و13.46 جنيه للبيع.

فيما سجل أقل سعر للريال أمام الجنيه في «المصرف المتحد» عند 12.90 جنيه للشراء و12.37 جنيه للبيع.

وزاد سعر صرف الريال السعودي في «البنك الأهلي» إلى 13.29 جنيه للشراء و13.35 جنيه للبيع، وسجل نحو 13.33 جنيه للشراء و13.37 جنيه للبيع في «بنك مصر».

فيما بلغ الريال 13.27 جنيه للشراء و13.30 جنيه للبيع في «البنك المركزي المصري».

كما تقدم سعر الريال السعودي أمام الجنيه المصري في بنوك «إتش إس بي سي» و«بيت التمويل الكويتي» و«بنك الإسكندرية» إلى 13.33 جنيه للشراء و13.36 للبيع.

وصعد سعر صرف الريال في «المصرف العربي» ليسجل 13.32 جنيه للشراء و13.35 جنيه للبيع، وسجل الريال نحو 13.31 جنيه للشراء و13.34 جنيه للبيع في «أبوظبي الإسلامي».

وبلغ الريال في بنكي «فيصل الإسلامي» و«الأهلي الكويتي» 13.28 جنيه للشراء و13.34 جنيه للبيع، وسجل الريال نحو 13.27 جنيه للشراء و13.38 جنيه للبيع في «قطر الوطني».

وزاد سعر صرف الريال في «كريدي أغريكول» و«بنك البركة» إلى 13.25 جنيه للشراء و13.35 جنيه للبيع، وسجل الريال نحو 13.22 جنيه للشراء و13.46 جنيه للبيع في «التنمية الصناعية».

وجاء سعر صرف الريال السعودي في بنك «أبوظبي التجاري» عند مستويات 12.95 جنيه للشراء و13.30 جنيه للبيع، وبلغ الريال نحو 13.15 جنيه للشراء و13.35 جنيه للبيع في بنك «العربي الإفريقي».

وبلغ سعر صرف الريال السعودي في بنك «العقاري المصري العربي» مستويات 12.94 جنيه للشراء و13.31 جنيه للبيع، وبلغ نحو 13.12 جنيه للشراء و13.35 جنيه في بنك «الشركة المصرفية».",https://www.erembusiness.com/forex/c5j6efn,Google News,2026-03-04T10:13:19+00:00,2026-03-05T21:09:57.600708,Neutral
1772737816222,2,سعر الدرهم الإماراتي مقابل الجنيه اليوم الخميس 5-3-2026 - أموال الغد,"سعر الدرهم الإماراتي مقابل الجنيه اليوم الخميس 5-3-2026
  
أموال الغد","سعر الدرهم الإماراتي مقابل الجنيه اليوم الخميس 5-3-2026 59 ارتفع سعر الدرهم الإماراتي مقابل الجنيه المصري اليوم الخميس 5-3-2026، حيث بلغ سعر الدرهم الإماراتي اليوم في مصر مستوى 13.64 جنيه للشراء و 13.68 جنيه للبيع، حسب آخر تحديثات البنك الأهلي المصري.

يستعرض موقع أموال الغد سعر الدرهم الإماراتي في مصر اليوم داخل عدد من البنوك المحلية خلال التعاملات والتي جاءت كالتالي:",https://amwalalghad.com/2026/03/05/%D8%B3%D8%B9%D8%B1-%D8%A7%D9%84%D8%AF%D8%B1%D9%87%D9%85-%D8%A7%D9%84%D8%A5%D9%85%D8%A7%D8%B1%D8%A7%D8%AA%D9%8A-%D9%85%D9%82%D8%A7%D8%A8%D9%84-%D8%A7%D9%84%D8%AC%D9%86%D9%8A%D9%87-%D8%A7%D9%84-270/,Google News,2026-03-05T06:04:41+00:00,2026-03-05T21:10:16.222872,Neutral
1772737970350,2,تعرف على سعر الدولار مقابل الجنيه فى بنك مصر 50.14 حنيها للشراء - اليوم السابع,"تعرف على سعر الدولار مقابل الجنيه فى بنك مصر 50.14 حنيها للشراء
  
اليوم السابع","استقر سعر الدولار الأمريكى مقابل الجنيه المصرى اليوم الأربعاء 4 مارس 2026 فى بنك مصر 50.14 جنيه للشراء،50.24 جنيه للبيع.

وثبت سعر الدولار فى البنك الأهلى عند 50.14 جنيه للشراء 50.24 جنيه للبيع، وفى البنك التجاري الدولى،50.14 جنيه للشراء، 50.24 جنيه للبيع، وفى البنك المركزى المصرى، 50.11 جنيه للشراء، 50.25 للبيع.

سعر الدولار اليوم في البنوك المصرية:

سعر الدولار في البنك الأهلي المصري

- 50.14 جنيه للشراء.

- 50.24 جنيه للبيع.

## سعر الدولار في بنك مصر:

## سعر الدولار في بنك الإسكندرية:

## سعر الدولار في البنك التجاري الدولي ""cib"":

## سعر الدولار في بنك البركة:

- 50.10 جنيه للشراء.

- 50.20 جنيه للبيع.

## سعر الدولار فى بنك المصرف المتحد:

## سعر الدولار في كريدى اجريكول:

- 50.11 جنيه للشراء.

- 50.21 جنيه للبيع.",https://www.youm7.com/story/2026/3/4/%D8%AA%D8%B9%D8%B1%D9%81-%D8%B9%D9%84%D9%89-%D8%B3%D8%B9%D8%B1-%D8%A7%D9%84%D8%AF%D9%88%D9%84%D8%A7%D8%B1-%D9%85%D9%82%D8%A7%D8%A8%D9%84-%D8%A7%D9%84%D8%AC%D9%86%D9%8A%D9%87-%D9%81%D9%89-%D8%A8%D9%86%D9%83-%D9%85%D8%B5%D8%B1-50/7327865,Google News,2026-03-04T16:00:00+00:00,2026-03-05T21:12:50.350760,Neutral
1772737973569,2,سعر الدولار يواصل الارتفاع في البنوك متجاوزًا 50 جنيها - بوابة بلوم,"سعر الدولار يواصل الارتفاع في البنوك متجاوزًا 50 جنيها
  
بوابة بلوم","# سعر الدولار يواصل الارتفاع في البنوك متجاوزًا 50 جنيها

يواصل سعر الدولار الأميركي ارتفاعه مقابل الجنيه المصري، اليوم الخميس 5-3-2026 في البنوك، مع دخول الحرب الأميركية الإسرائيلية على إيران يومها السادس من دون أي بوادر لحل، وفيما يلي آخر تحديثات شاشات عرض أسعار العملات أمام الجنيه المصري داخل البنوك.

**سعر صرف الدولار في البنوك**

سجل سعر الأخضر في البنك المركزي المصري نحو 50.12 جنيه للشراء ونحو 50.26 جنيه للبيع.

**البنك التجاري الدولي**

ارتفع سعر عملة أميركا اليوم في البنك التجاري الدولي إلى 50.14 جنيه للشراء ونحو 50.24 جنيه للبيع.

**البنك العربي الإفريقي**

بلغ سعر الأخضر في البنك العربي الإفريقي الدولي نحو 50.14 جنيه للشراء 50.24 جنيه للبيع.

**المصرف المتحد**

ارتفع سعر العملة الأميركية في المصرف المتحد إلى 50.14 جنيه للشراء و 50.24 جنيه للبيع.

**بنك مصر**

سجل سعر الأخضر اليوم في بنك مصر نحو 50.14 جنيه للشراء و 50.24 جنيه للبيع.

**بنك الإسكندرية**

صعد سعر العملة الأميركية اليوم في بنك الإسكندرية إلى 50.14 جنيه للشراء 50.24 جنيه للبيع.

**البنك الأهلي المصري**

ارتفع سعر الأخضر اليوم في البنك الأهلي المصري إلى 50.17 جنيه للشراء ونحو 50.27 جنيه للبيع.

**مصرف أبوظبي الإسلامي**

بينما قفز سعر الدولار في مصرف أبوظبي الإسلامي إلى 50.25 جنيه للشراء و 50.35 جنيه للبيع.",https://bloom-gate.com/%D8%A3%D8%B3%D9%88%D8%A7%D9%82/%D8%B3%D8%B9%D8%B1-%D8%A7%D9%84%D8%AF%D9%88%D9%84%D8%A7%D8%B1-%D9%8A%D9%88%D8%A7%D8%B5%D9%84-%D8%A7%D9%84%D8%A7%D8%B1%D8%AA%D9%81%D8%A7%D8%B9-%D9%81%D9%8A-%D8%A7%D9%84%D8%A8%D9%86%D9%88%D9%83-%D9%85/,Google News,2026-03-05T08:51:50+00:00,2026-03-05T21:12:53.569207,Neutral
1772737975962,2,البورصة المصرية تحتفي بالبنك التجاري الدولي بعد فوزه بجائزة أفضل بنك للتمويل المستدام في أفريقيا - جريدة المال,"البورصة المصرية تحتفي بالبنك التجاري الدولي بعد فوزه بجائزة أفضل بنك للتمويل المستدام في أفريقيا
  
جريدة المال","افتتح الدكتور إسلام عزام، رئيس البورصة المصرية، جلسة التداول بقرع الجرس، احتفاء بحصول البنك التجاري الدولي – مصر (CIB) – المقيد بالبورصة المصرية- على جائزة أفضل بنك للتمويل المستدام في أفريقيا لعام 2025، في تأكيد على التزام القطاع المصرفي والغير مصرفي المصري بتطبيق أعلى معايير الاستدامة والحوكمة.

وشارك في مراسم قرع الجرس الدكتور حسين عيسى، نائب رئيس مجلس الوزراء للشؤون الاقتصادية، وحسن عبدالله، محافظ البنك المركزي المصري، والدكتور محمد فريد صالح، وزير الاستثمار والتجارة الخارجية، والدكتور أحمد رستم، وزير التخطيط والتنمية الاقتصادية ، ومحمد صبري، نائب رئيس البورصة المصرية، إلى جانب قيادات البنك التجاري الدولي وعلى رأسهم هشام عز العرب، الرئيس التنفيذي وعضو مجلس الإدارة، وعمرو الجنايني، نائب الرئيس التنفيذي وعضو مجلس الإدارة التنفيذي.

وخلال كلمته، أوضح الدكتور حسين عيسى نائب رئيس مجلس الوزراء للشؤون الاقتصادية دعم الدولة لجهود الاستدامة، وأن حصول مؤسسة وطنية على جائزة دولية شئ يدعو للاعتزاز والفخر، وأن البنك التجاري الدولي يمثل نموذج نجاح بارز في القطاع المصرفي المصري.

وأضاف أن البنك كان على مدار سنوات طويلة من بين أهم الشركات المدرجة وأكثرها تأثيرًا في حركة السوق.

وأشار إلى أن قطاع البنوك يمثل نسبة كبيرة من القيمة السوقية للبورصة المصرية، وكان البنك التجاري الدولي دائمًا أحد الركائز الأساسية للسوق ومن أهم عشر شركات يتم التداول عليها.

وأكد أن نجاح البنك في مجال التمويل المستدام يعكس التقدم الذي حققته مصر في مجالات الاقتصاد الأخضر والتنمية المستدامة، مشيرًا إلى أن الدولة تولي اهتمامًا كبيرًا بهذا الملف ضمن إستراتيجيتها للتنمية الاقتصادية.

وفي نفس السياق، أكد الدكتور محمد فريد، وزير الاستثمار والتجارة الخارجية، أهمية مسيرة الاستدامة والحوكمة في مصر، مشيرًا إلى أنها عملية تدريجية تراكمية بدأت منذ منتصف العقد الأول من الألفية.

وأشار إلى أبرز الإنجازات التاريخية في هذا المجال، منها صدور أول قواعد حوكمة من مركز المديرين المصري، المستندة إلى معايير منظمة التعاون الاقتصادي والتنمية OECD، إضافة إلى القرارات 107 و108 الصادرة من الهيئة العامة للرقابة المالية، الخاصة بتقارير الاستدامة والمخاطر البيئية.

وشدد على أن إصدار التنظيمات وحده لا يكفي، حيث يجب متابعة جودة تطبيقها على أرض الواقع، موضحًا أن المستثمرين الدوليين يتابعون هذه التقارير بدقة لقياس مدى التزام الشركات بالحوكمة والاستدامة.

ولفت إلى أنه يجرى دراسة مستقبلية لتوسيع نطاق الإفصاح ليشمل الشركات ذات الحجم الكبير غير المقيدة، وتفعيل أسواق الكربون لتعزيز الاستثمارات البيئية، مؤكدًا دور القطاع الخاص في تنفيذ السياسات والتشريعات على أرض الواقع.

كما أعرب عن تقديره للجهود المبذولة من قبل البنك التجاري الدولي وبقية المؤسسات المالية، متمنيًا لهم المزيد من النجاح والتقدم في المرحلة المقبلة.

وفي سياق متصل، أكد الدكتور إسلام عزام رئيس البورصة المصرية أن هذا التكريم يأتي في ظل الأداء القوي الذي يشهده السوق، حيث تجاوز المؤشر الرئيسي EGX30 تخطى مستوى 51 ألف نقطة، وبلغ متوسط قيم التداول اليومي نحو 6.9 مليار جنيه في بعض الجلسات، وخلال الفترة من 1 يناير وحتى 15 فبراير 2026 سجلت قيم تداولات قطاع البنوك حوالي 24.4 مليار جنيه منها 17.6 مليار جنيه على أسهم البنك التجاري الدولي –مصر بنسبة حوالي 72%.

وأشار إلى أن فوز البنك بهذه الجائزة يعكس التزامه الفعلي بمعايير البيئة والمسؤولية الاجتماعية والحوكمة (ESG)، والتي أصبحت ركيزة أساسية في جذب الاستثمارات الأجنبية طويلة الأجل، وتعزيز الثقة والاستقرار في سوق رأس المال المصري.

ومن جانبه، أكد عز العرب أن فلسفة البنك ترتكز على رؤية شاملة لا تقتصر على تحقيق الربحية، وإنما تمتد لتشمل خلق قيمة مستدامة لجميع أصحاب المصلحة، من عملاء ومساهمين وموظفين، فضلًا عن المجتمع ككل، باعتبارهم عناصر رئيسية في منظومة الاستدامة.

وأشار أن دور البنك لا يقتصر على تعبئة المدخرات وتوفير التمويل اللازم للشركات لدعم نموها، بل يمتد ليشمل إحداث أثر إيجابي ومستدام في المجتمع، مشددًا على أن الاستدامة ينبغي أن تنبع من قناعة راسخة وإيمان حقيقي، لا أن تُمارس باعتبارها التزامًا مفروضًا.

وفي الختام صرح رئيس البورصة المصرية عن إطلاق مؤشر الاستدامة الجديد في مايو المقبل بالتعاون مع S&Pو Dow Jones Indices، مؤكدا على أن البورصة المصرية ستواصل دورها المحوري في دعم جهود التمويل المستدام، وتطوير الأطر التنظيمية والأدوات المالية.",https://almalnews.com/2099519/%D8%A7%D9%84%D8%A8%D9%88%D8%B1%D8%B5%D8%A9-%D8%A7%D9%84%D9%85%D8%B5%D8%B1%D9%8A%D8%A9-%D8%AA%D8%AD%D8%AA%D9%81%D9%8A-%D8%A8%D8%A7%D9%84%D8%A8%D9%86%D9%83-%D8%A7%D9%84%D8%AA%D8%AC%D8%A7%D8%B1%D9%8A-%D8%A7%D9%84%D8%AF%D9%88%D9%84%D9%8A-%D8%A8%D8%B9%D8%AF/,Google News,2026-02-17T08:00:00+00:00,2026-03-05T21:12:55.962299,Positive
1772737978522,2,سعر الدولار يرتفع اليوم الخميس 5/3/2026 أمام الجنيه منتصف التعاملات - نبأ العرب,"سعر الدولار يرتفع اليوم الخميس 5/3/2026 أمام الجنيه منتصف التعاملات
  
نبأ العرب","سعر الدولار يشهد ارتفاعاً طفيفاً اليوم الخميس الخامس من مارس 2026 حيث وصل إلى 50.11 جنيه للشراء و50.25 جنيه للبيع في البنك المركزي المصري، مما يعكس تحركات السوق في منتصف التعاملات.

في البنك الأهلي، سجل سعر الدولار 50.19 جنيه للشراء و50.29 جنيه للبيع، بينما في بنك مصر بلغ 50.21 جنيه للشراء و50.31 جنيه للبيع، وفي بنك القاهرة وصل السعر إلى 50.14 جنيه للشراء و50.24 جنيه للبيع، أما في البنك التجاري الدولي cib فقد سجل 50.19 جنيه للشراء و50.29 جنيه للبيع.

## سعر الدولار في البنك الأهلي المصري

50.19 جنيه للشراء، 50.29 جنيه للبيع.

## سعر الدولار في بنك مصر

50.21 جنيه للشراء، 50.31 جنيه للبيع.

## سعر الدولار في بنك الإسكندرية

## الدولار في البنك التجاري الدولي “cib”

## سعر الدولار في بنك القاهرة

50.14 جنيه للشراء، 50.24 جنيه للبيع.",https://www.npa-ar.com/53540/%D8%B3%D8%B9%D8%B1-%D8%A7%D9%84%D8%AF%D9%88%D9%84%D8%A7%D8%B1-%D9%8A%D8%B1%D8%AA%D9%81%D8%B9-%D8%A7%D9%84%D9%8A%D9%88%D9%85-%D8%A7%D9%84%D8%AE%D9%85%D9%8A%D8%B3-5-3-2026-%D8%A3%D9%85%D8%A7%D9%85/,Google News,2026-03-05T17:15:11+00:00,2026-03-05T21:12:58.522100,Neutral
1772738133114,2,سعر الدولار اليوم الثلاثاء فى بنك قناة السويس 50.15 جنيه للشراء - اليوم السابع,"سعر الدولار اليوم الثلاثاء فى بنك قناة السويس 50.15 جنيه للشراء
  
اليوم السابع","استقر سعر الدولار الأمريكي مقابل الجنيه المصرى، اليوم الثلاثاء 3 مارس 2026، فى بنك قناة السويس عند 50.15 جنيه للشراء، و50.25 جنيه للبيع.

وثبت سعر الدولار في البنك المركزى المصرى، عند 49.81 جنيه للشراء، و 49.95 جنيه للبيع.

واستقر سعر الدولار في البنك الأهلى، عند 49.83 جنيه للشراء، و49.93 جنيه للبيع، وفى البنك التجارى الدولى، 49.83 جنيه للشراء و49.93 جنيه للبيع، وفى بنك الإسكندرية، 49.83 جنيه للشراء و 49.93 جنيه للبيع، و في بنك البركة 49.80 جنيه للشراء، و49.90 جنيه للبيع.

سعر الدولار اليوم في البنوك المصرية:

سعر الدولار في البنك الأهلي المصري:

- 49.83 جنيه للشراء.

- 49.93 جنيه للبيع.

## سعر الدولار في بنك مصر:

## سعر الدولار في بنك الإسكندرية:

## سعر الدولار في البنك التجاري الدولي ""cib"":

## سعر الدولار في بنك البركة:

- 49.80 جنيه للشراء.

- 49.90 جنيه للبيع.

## سعر الدولار فى بنك المصرف المتحد:

## سعر الدولار في بنك قناة السويس

- 50.15 جنيه للشراء.

- 50.25 جنيه للبيع.

## سعر الدولار في البنك العربى الإفريقى:",https://www.youm7.com/story/2026/3/3/%D8%B3%D8%B9%D8%B1-%D8%A7%D9%84%D8%AF%D9%88%D9%84%D8%A7%D8%B1-%D8%A7%D9%84%D9%8A%D9%88%D9%85-%D8%A7%D9%84%D8%AB%D9%84%D8%A7%D8%AB%D8%A7%D8%A1-%D9%81%D9%89-%D8%A8%D9%86%D9%83-%D9%82%D9%86%D8%A7%D8%A9-%D8%A7%D9%84%D8%B3%D9%88%D9%8A%D8%B3-50-15/7326557,Google News,2026-03-03T18:00:00+00:00,2026-03-05T21:15:33.114802,Neutral
1772738284761,2,ارتفاع سعر الدولار مقابل الجنيه اليوم الثلاثاء ويسجل بالبنك الأهلى 49.68 جنيه - اليوم السابع,"ارتفاع سعر الدولار مقابل الجنيه اليوم الثلاثاء ويسجل بالبنك الأهلى 49.68 جنيه
  
اليوم السابع","ارتفع سعر الدولار الأمريكي مقابل الجنيه المصرى، اليوم الثلاثاء 3 مارس 2026، في كافة البنوك العاملة بالسوق المصرية، وسجل في البنك المركزى المصرى، 49.16 جنيه للشراء، و49.30 جنيه للبيع.

وسجل سعر الدولار في البنك الأهلى، 49.68 جنيه للشراء، و49.78 جنيه للبيع، وفى البنك التجارى الدولى، 49.75 جنيه للشراء و49.85 جنيه للبيع، وفى بنك الإسكندرية، 49.68 جنيه للشراء و49.78 جنيه للبيع، وفي بنك البركة 49.60 جنيه للشراء، و49.70 جنيه للبيع.

سعر الدولار اليوم في البنوك المصرية:

سعر الدولار في البنك الأهلي المصري:

- 49.68 جنيه للشراء.

- 49.78 جنيه للبيع.

## سعر الدولار في بنك مصر:

- 49.65 جنيه للشراء.

- 49.75 جنيه للبيع.

## سعر الدولار في بنك الإسكندرية:

## سعر الدولار في البنك التجاري الدولي ""cib"":

- 49.75 جنيه للشراء.

- 49.85 جنيه للبيع.

## سعر الدولار في بنك البركة:

- 49.60 جنيه للشراء.

- 49.70 جنيه للبيع.

## سعر الدولار فى بنك المصرف المتحد:

- 49.64 جنيه للشراء.

- 49.74 جنيه للبيع.

## سعر الدولار في بنك قناة السويس

- 49.85 جنيه للشراء.

- 49.95 جنيه للبيع.

## سعر الدولار في البنك العربى الإفريقى:",https://www.youm7.com/story/2026/3/3/%D8%A7%D8%B1%D8%AA%D9%81%D8%A7%D8%B9-%D8%B3%D8%B9%D8%B1-%D8%A7%D9%84%D8%AF%D9%88%D9%84%D8%A7%D8%B1-%D9%85%D9%82%D8%A7%D8%A8%D9%84-%D8%A7%D9%84%D8%AC%D9%86%D9%8A%D9%87-%D8%A7%D9%84%D9%8A%D9%88%D9%85-%D8%A7%D9%84%D8%AB%D9%84%D8%A7%D8%AB%D8%A7%D8%A1-%D9%88%D9%8A%D8%B3%D8%AC%D9%84-%D8%A8%D8%A7%D9%84%D8%A8%D9%86%D9%83-%D8%A7%D9%84%D8%A3%D9%87%D9%84%D9%89/7326102,Google News,2026-03-03T10:01:00+00:00,2026-03-05T21:18:04.761322,Neutral
1772738313811,2,البنك التجاري الدولي-CIB يستحوذ على 91.7% من تداولات القطاع بنهاية جلسة الخميس بقيمة 1.174 مليار جنيه - بنكي,"البنك التجاري الدولي-CIB يستحوذ على 91.7% من تداولات القطاع بنهاية جلسة الخميس بقيمة 1.174 مليار جنيه
  
بنكي","# البنك التجاري الدولي-CIB يستحوذ على 91.7% من تداولات القطاع بنهاية جلسة الخميس بقيمة 1.174 مليار جنيه

استحوذ البنك التجاري الدولي – CIB على النصيب الأكبر من تداولات قطاع البنوك بالبورصة المصرية بنهاية تعاملات جلسة الخميس، بنسبة بلغت 91.7% من إجمالي تداولات القطاع، وبقيمة تداولات وصلت إلى 1.174 مليار جنيه، من إجمالي تداولات القطاع البالغة 1.280 مليار جنيه.

ووفقًا لرصد أجراه موقع “بنكي” على أداء أسهم البنوك المدرجة بالبورصة، تصدر سهم البنك التجاري الدولي قائمة الأنشط تداولًا داخل القطاع، ليواصل هيمنته الواضحة على حركة التداولات ويعزز مكانته كأكثر الأسهم جذبًا للمستثمرين.

حيث بلغت تداولات البنك 1.174 مليار جنيه، موزعة على 8.837 مليون ورقة مالية عبر 5404 عملية، فيما سجل رأس المال السوقي 450.954 مليار جنيه.

وعلى مستوى السوق ككل، استحوذ قطاع البنوك على نحو 20.46% من إجمالي تداولات البورصة المصرية بنهاية تعاملات اليوم، بقيمة إجمالية بلغت 1.280 مليار جنيه من خلال تنفيذ عمليات على 12.377 مليون ورقة مالية.

تحليل “بنكي” لأداء سهم البنك التجاري الدولي – CIB:

يعكس استحواذ سهم البنك التجاري الدولي على 91.7% من تداولات قطاع البنوك خلال جلسة الخميس قوة الزخم الشرائي الواضح على السهم، ويؤكد استمرار اهتمامق المؤسسارت والأفراد به كرىىأحد أبرز الأسهم القيادية في السوق.

فحجم التداول الذي تجاوز 1.17 مليار جنيه، مع تنفيذ أكثر من 5.4 ألف عملية، يشير إلى سيولة مرتفعة ونشاط ملحوظ يعزز من جاذبية السهم على المدى القصير.

كما أن القيمة السوقية التي قاربت 451 مليار جنيه تعكس الثقل النسبي الكبير للسهم داخل القطاع والبورصة بشكل عام، ما يجعله محركًا رئيسيًا لمؤشر القطاع البنكي، بل وللسوق ككل في كثير من الجلسات.

ويُظهر الأداء أن السهم لا يزال يمثل الملاذ الأول للمستثمرين الراغبين في التعرض لقطاع البنوك، خاصة في ظل نتائجه المالية القوية وتاريخه في تحقيق معدلات نمو مستقرة.

ومع ذلك، فإن التركيز الكبير للتداولات على سهم واحد قد يشير إلى حالة من الترقب أو إعادة تمركز المحافظ الاستثمارية، وهو ما يستدعي متابعة مستويات الدعم والمقاومة وأحجام التداول خلال الجلسات المقبلة لتحديد اتجاه الحركة القادم، سواء باستمرار الصعود أو الدخول في حركة تصحيحية قصيرة الأجل.",https://www.bankygate.com/70458/%D8%A7%D9%84%D8%A8%D9%86%D9%83-%D8%A7%D9%84%D8%AA%D8%AC%D8%A7%D8%B1%D9%8A-%D8%A7%D9%84%D8%AF%D9%88%D9%84%D9%8A-CIB-%D9%8A%D8%B3%D8%AA%D8%AD%D9%88%D8%B0-%D8%B9%D9%84%D9%89-917-%D9%85%D9%86-%D8%AA%D8%AF%D8%A7%D9%88%D9%84%D8%A7%D8%AA-%D8%A7%D9%84%D9%82%D8%B7%D8%A7%D8%B9-%D8%A8%D9%86%D9%87%D8%A7%D9%8A%D8%A9-%D8%AC%D9%84%D8%B3%D8%A9-%D8%A7%D9%84%D8%AE%D9%85%D9%8A%D8%B3-%D8%A8%D9%82%D9%8A%D9%85%D8%A9-1174-%D9%85%D9%84%D9%8A%D8%A7%D8%B1-%D8%AC%D9%86%D9%8A%D9%87,Google News,2026-02-26T13:31:37+00:00,2026-03-05T21:18:33.811091,Negative
